Specie,X,Y
Herpestes vitticollis,32.429586,-28.368766
Canis mesomelas,31.504,-25.107084
Crocuta crocuta,31.4839,-23.5064
Crocuta crocuta,31.782188,-24.416454
Cynictis penicillata,17.970909,-32.779126
Suricata suricatta,20.14987,-25.8296
Crocuta crocuta,31.559268,-24.99216
Canis adustus,31.873802,-24.388088
Crocuta crocuta,31.690139,-24.075064
Canis mesomelas,27.730104,-24.217121
Mungos mungo,32.412612,-28.375951
Canis mesomelas,25.730008,-33.583346
Cynictis penicillata,30.128063,-27.317458
Crocuta crocuta,31.588139,-23.806093
Crocuta crocuta,31.515155,-25.425603
Mungos mungo,32.541218,-28.159664
Crocuta crocuta,31.769714,-24.956102
Crocuta crocuta,25.797,-33.467
Canis mesomelas,20.595245,-26.397057
Canis mesomelas,31.766853,-24.403359
Leptailurus serval,28.577147,-28.501144
Genetta maculata,31.601739,-24.99994
Galerella sanguinea,27.109209,-25.248432
Helogale parvula,31.518059,-25.367838
Cynictis penicillata,20.399582,-34.454153
Crocuta crocuta,31.3909,-24.559702
Canis mesomelas,28.65398,-28.508301
Suricata suricatta,30.074787,-27.299049
Suricata suricatta,30.143068,-27.333867
Helogale parvula,31.4325,-23.1095
Cynictis penicillata,20.41996,-34.454911
Crocuta crocuta,31.606636,-23.848476
Crocuta crocuta,31.5633,-24.4134
Canis mesomelas,31.771296,-25.288656
Mellivora capensis,31.790125,-24.449223
Crocuta crocuta,31.419966,-25.10253
Hyaena brunnea,27.074131,-25.309328
Mungos mungo,27.107588,-25.263765
Felis silvestris,20.579224,-26.212291
Felis silvestris,31.76159,-24.397254
Mungos mungo,29.198087,-22.20048
Helogale parvula,31.680115,-24.601597
Galerella sanguinea,27.085753,-25.262336
Canis mesomelas,28.625532,-28.509224
Aonyx capensis,28.7687,-22.713
Crocuta crocuta,31.711533,-24.394777
Galerella sanguinea,31.4876,-25.4203
Crocuta crocuta,31.257648,-22.991741
Crocuta crocuta,31.8938,-25.3577
Crocuta crocuta,31.573132,-25.216177
Cynictis penicillata,20.419311,-34.372132
Crocuta crocuta,31.892456,-25.203485
Canis mesomelas,31.844831,-24.217427
Canis adustus,31.584787,-23.864765
Cynictis penicillata,24.755643,-28.739165
Genetta maculata,31.815525,-25.057853
Crocuta crocuta,31.892178,-25.203053
Canis mesomelas,31.781323,-24.391699
Galerella sanguinea,31.653505,-23.900816
Canis mesomelas,27.059365,-25.33694
Caracal caracal,20.335693,-28.605924
Cynictis penicillata,30.069466,-27.155585
Crocuta crocuta,32.42546,-28.332053
Galerella sanguinea,27.112541,-25.245938
Proteles cristata,29.909778,-22.317057
Mungos mungo,29.198087,-22.20048
Canis mesomelas,32.165222,-28.592058
Suricata suricatta,25.806659,-33.599755
Crocuta crocuta,25.744287,-33.447487
Canis mesomelas,20.540714,-26.167276
Crocuta crocuta,31.577708,-24.990422
Cynictis penicillata,20.342512,-28.627727
Cynictis penicillata,30.102024,-27.2354
Cynictis penicillata,24.612236,-28.782766
Crocuta crocuta,31.4105,-24.473
Suricata suricatta,20.577393,-25.799891
Cynictis penicillata,30.077364,-27.301624
Canis mesomelas,31.798722,-24.291531
Cynictis penicillata,25.750864,-33.443256
Crocuta crocuta,31.537846,-24.439861
Canis mesomelas,31.40452,-23.504615
Canis mesomelas,27.05462,-25.319532
Crocuta crocuta,31.491009,-25.104677
Canis mesomelas,31.76486,-24.36677
Proteles cristata,24.594551,-28.777911
Suricata suricatta,20.024643,-25.783199
Proteles cristata,22.486668,-32.339796
Felis silvestris,31.686495,-24.337072
Crocuta crocuta,31.708292,-24.963097
Canis mesomelas,28.650844,-28.512728
Crocuta crocuta,31.867039,-25.083281
Cynictis penicillata,25.904617,-33.461349
Mungos mungo,32.409098,-28.384277
Galerella sanguinea,27.174906,-25.273745
Crocuta crocuta,31.429222,-25.100813
Suricata suricatta,30.079123,-27.297553
Mungos mungo,32.4091,-28.3848
Galerella sanguinea,27.125717,-25.208895
Mungos mungo,31.6195,-24.988
Crocuta crocuta,31.68567,-24.040093
Genetta maculata,27.771508,-24.264689
Felis silvestris,31.778423,-24.391935
Crocuta crocuta,31.579085,-23.855586
Helogale parvula,31.683666,-24.484593
Crocuta crocuta,31.774728,-24.393831
Mungos mungo,32.204812,-28.70347
Cynictis penicillata,20.422386,-34.452693
Cynictis penicillata,20.335123,-28.59239
Hydrictis maculicollis,30.143838,-27.344803
Crocuta crocuta,31.91392,-25.175866
Mungos mungo,32.413761,-28.376482
Canis mesomelas,25.768891,-33.44417
Canis mesomelas,31.281432,-22.945876
Crocuta crocuta,31.912262,-28.263142
Hyaena brunnea,27.088165,-25.281954
Crocuta crocuta,31.608232,-24.999538
Suricata suricatta,30.073412,-27.246372
Canis adustus,31.809813,-24.401874
Canis mesomelas,26.607299,-33.570774
Galerella sanguinea,32.234344,-27.637
Crocuta crocuta,25.455322,-33.298395
Galerella pulverulenta,25.774162,-33.458379
Cynictis penicillata,26.085863,-28.819454
Crocuta crocuta,31.4919,-25.1058
Crocuta crocuta,31.732658,-24.053493
Crocuta crocuta,31.626272,-23.910645
Helogale parvula,31.653213,-24.945929
Crocuta crocuta,32.4757,-28.2683
Crocuta crocuta,31.735839,-25.155892
Canis mesomelas,28.654103,-28.50452
Galerella sanguinea,31.777039,-24.387294
Crocuta crocuta,31.308289,-22.978624
Canis mesomelas,28.359718,-25.379245
Mungos mungo,32.412166,-28.38357
Mungos mungo,28.346786,-23.768102
Suricata suricatta,20.653668,-26.426386
Crocuta crocuta,31.621204,-23.90003
Caracal caracal,18.040371,-33.158138
Leptailurus serval,28.916667,-28.733333
Suricata suricatta,24.591925,-31.854476
Crocuta crocuta,31.7209,-24.9533
Galerella pulverulenta,19.288643,-34.405451
Canis mesomelas,22.477005,-32.343621
Helogale parvula,31.53295,-25.286553
Canis mesomelas,25.749922,-33.454971
Mungos mungo,32.411857,-28.377997
Cynictis penicillata,30.122795,-27.300401
Mungos mungo,28.046323,-24.845914
Crocuta crocuta,25.7651,-33.5227
Crocuta crocuta,31.536626,-23.976256
Cynictis penicillata,20.611139,-26.458107
Canis mesomelas,31.779884,-24.393324
Crocuta crocuta,31.602116,-25.074602
Cynictis penicillata,25.799104,-33.464457
Crocuta crocuta,31.2664,-25.1638
Crocuta crocuta,31.437625,-25.100196
Galerella sanguinea,32.228928,-27.619959
Felis silvestris,31.751861,-24.898898
Suricata suricatta,30.083549,-27.207627
Felis silvestris,28.415255,-23.753467
Crocuta crocuta,31.549988,-25.135339
Cynictis penicillata,25.672302,-27.630616
Mungos mungo,30.629883,-24.489648
Crocuta crocuta,31.520033,-25.312218
Canis mesomelas,31.826844,-24.132165
Helogale parvula,31.445157,-25.425813
Canis mesomelas,27.830443,-24.852186
Helogale parvula,31.858879,-24.785868
Crocuta crocuta,31.441454,-25.009426
Mungos mungo,32.408888,-28.379655
Crocuta crocuta,31.601072,-24.999634
Caracal caracal,20.335886,-28.592075
Canis mesomelas,31.173656,-22.626936
Helogale parvula,31.221985,-25.106731
Mungos mungo,32.409661,-28.386318
Hyaena brunnea,27.056488,-25.305028
Canis mesomelas,31.71913,-24.202491
Galerella pulverulenta,18.432326,-33.98896
Crocuta crocuta,31.8638,-28.3073
Helogale parvula,31.268929,-25.167265
Suricata suricatta,22.164688,-33.614391
Canis mesomelas,31.048851,-24.471275
Canis mesomelas,20.619393,-26.440529
Crocuta crocuta,31.423927,-23.534766
Galerella sanguinea,31.870691,-24.775682
Canis mesomelas,27.857546,-24.377274
Mungos mungo,31.780113,-24.39355
Crocuta crocuta,31.363256,-23.674798
Mungos mungo,29.198087,-22.20048
Crocuta crocuta,31.908478,-25.31878
Ictonyx striatus,18.363647,-32.090952
Crocuta crocuta,31.447451,-24.974923
Crocuta crocuta,31.444038,-25.435945
Cynictis penicillata,30.092418,-27.20057
Helogale parvula,31.3118,-25.1397
Crocuta crocuta,31.264,-25.1562
Crocuta crocuta,31.444038,-25.435945
Crocuta crocuta,31.863117,-24.447569
Ictonyx striatus,24.593183,-28.778644
Canis mesomelas,25.746407,-33.444969
Galerella pulverulenta,19.288643,-34.405451
Crocuta crocuta,31.787567,-24.43168
Crocuta crocuta,31.2674,-25.164911
Mungos mungo,32.4169,-28.3778
Crocuta crocuta,31.8568,-28.3251
Canis mesomelas,27.902541,-24.726056
Mungos mungo,31.779887,-24.394495
Crocuta crocuta,31.689819,-24.083914
Crocuta crocuta,31.609692,-24.981367
Aonyx capensis,30.14514,-27.34179
Canis mesomelas,31.905788,-25.112342
Canis mesomelas,31.71913,-24.202491
Canis mesomelas,25.738279,-33.505191
Canis mesomelas,20.619393,-26.440529
Crocuta crocuta,31.4153,-23.524
Proteles cristata,24.593183,-28.778644
Canis mesomelas,31.883109,-27.56302
Crocuta crocuta,31.419241,-25.102712
Crocuta crocuta,31.767696,-24.372602
Hyaena brunnea,27.818005,-24.286205
Canis mesomelas,31.777044,-24.393354
Genetta tigrina,22.405581,-33.894516
Crocuta crocuta,31.602089,-25.003803
Cynictis penicillata,30.141069,-27.329515
Mungos mungo,31.859027,-24.785785
Suricata suricatta,30.060417,-27.190387
Canis mesomelas,27.074072,-25.245457
Mungos mungo,31.799011,-25.338242
Mungos mungo,32.412305,-28.383418
Cynictis penicillata,20.342512,-28.627727
Canis mesomelas,25.313417,-32.232699
Cynictis penicillata,30.110403,-27.260063
Leptailurus serval,28.637474,-24.239461
Crocuta crocuta,31.317448,-24.020358
Crocuta crocuta,31.574492,-23.852701
Crocuta crocuta,31.422545,-23.920788
Felis silvestris,31.213188,-23.923502
Crocuta crocuta,32.42546,-28.332053
Crocuta crocuta,31.766853,-24.403359
Mungos mungo,32.410936,-28.383109
Crocuta crocuta,31.920765,-25.124588
Crocuta crocuta,31.834009,-24.721544
Crocuta crocuta,31.701854,-24.964817
Helogale parvula,31.568159,-24.979649
Mungos mungo,27.109223,-25.220698
Cynictis penicillata,30.116247,-27.276398
Suricata suricatta,30.194916,-27.416305
Crocuta crocuta,31.575859,-23.85285
Suricata suricatta,20.696976,-26.370549
Galerella sanguinea,31.787238,-24.862284
Mungos mungo,31.6349,-24.9632
Canis mesomelas,31.190989,-22.562834
Mungos mungo,27.109223,-25.220698
Helogale parvula,31.422706,-23.920986
Crocuta crocuta,31.20913,-25.160406
Canis mesomelas,28.445646,-23.692512
Crocuta crocuta,31.317448,-24.020358
Mungos mungo,32.411013,-28.369805
Hydrictis maculicollis,30.143838,-27.344803
Galerella sanguinea,31.78014,-24.39307
Crocuta crocuta,31.837692,-28.256251
Galerella pulverulenta,25.770893,-33.447201
Crocuta crocuta,31.58622,-25.048281
Cynictis penicillata,20.641508,-26.426347
Cynictis penicillata,30.039486,-27.347652
Canis mesomelas,20.025665,-25.791136
Crocuta crocuta,31.399263,-24.475122
Canis mesomelas,31.525818,-25.292572
Galerella pulverulenta,18.432,-33.9908
Otocyon megalotis,20.152187,-34.367244
Suricata suricatta,30.083431,-27.30495
Crocuta crocuta,31.816407,-24.700026
Helogale parvula,31.516874,-25.368091
Canis mesomelas,31.193176,-22.539945
Crocuta crocuta,31.783447,-24.423394
Galerella pulverulenta,19.272989,-34.396344
Crocuta crocuta,32.446,-28.296
Felis silvestris,31.779935,-24.393391
Crocuta crocuta,31.602089,-25.003803
Mellivora capensis,31.719873,-24.259626
Caracal caracal,20.54718,-26.177624
Galerella pulverulenta,23.394527,-34.103916
Crocuta crocuta,31.723016,-24.000186
Canis mesomelas,31.982692,-27.574639
Crocuta crocuta,31.150563,-22.753721
Galerella sanguinea,27.092851,-25.289752
Crocuta crocuta,31.291809,-25.030239
Galerella pulverulenta,19.288516,-34.405387
Cynictis penicillata,28.018577,-26.300193
Vulpes chama,20.723448,-26.169023
Crocuta crocuta,31.536626,-23.976256
Cynictis penicillata,25.434433,-32.21402
Mellivora capensis,31.7767,-24.3945
Crocuta crocuta,31.58638,-24.397758
Crocuta crocuta,31.317448,-24.020358
Canis mesomelas,27.759027,-24.200005
Canis mesomelas,17.989887,-29.672845
Mungos mungo,31.594781,-24.994625
Canis mesomelas,31.883912,-25.346152
Canis mesomelas,31.22592,-22.419477
Helogale parvula,31.695557,-23.991271
Canis mesomelas,31.756124,-24.331035
Felis silvestris,28.346786,-23.768102
Galerella sanguinea,27.116824,-25.241723
Helogale parvula,31.915055,-25.174108
Cynictis penicillata,25.882649,-33.455821
Canis mesomelas,25.841045,-33.592816
Genetta maculata,32.39,-28.271
Hyaena brunnea,28.379114,-23.626081
Canis mesomelas,31.77146,-24.385069
Helogale parvula,31.465324,-25.098781
Mungos mungo,32.413227,-28.378527
Galerella sanguinea,31.791815,-24.619633
Crocuta crocuta,31.777813,-24.479573
Caracal caracal,27.080841,-25.251949
Helogale parvula,31.4726,-25.2542
Canis mesomelas,31.72761,-24.258682
Crocuta crocuta,31.579357,-23.867159
Helogale parvula,31.690485,-24.391245
Otocyon megalotis,20.398006,-25.115504
Crocuta crocuta,31.441,-25.4293
Galerella sanguinea,31.785015,-24.394789
Canis mesomelas,31.553672,-24.42638
Canis mesomelas,25.750537,-33.45128
Atilax paludinosus,18.12377,-33.190063
Genetta genetta,22.476299,-28.543764
Crocuta crocuta,31.906936,-25.018029
Otocyon megalotis,20.41095,-26.03297
Crocuta crocuta,31.443102,-25.101408
Crocuta crocuta,31.43755,-25.404185
Crocuta crocuta,31.879561,-25.336477
Crocuta crocuta,31.775046,-24.392618
Crocuta crocuta,25.832171,-33.628044
Leptailurus serval,31.889429,-25.192959
Canis mesomelas,27.134613,-25.246361
Crocuta crocuta,31.768404,-24.3752
Genetta maculata,32.083769,-28.07198
Crocuta crocuta,31.5037,-24.9956
Cynictis penicillata,20.423907,-34.452556
Suricata suricatta,24.7775,-32.2038
Crocuta crocuta,31.80502,-24.412076
Galerella sanguinea,32.264813,-27.63801
Mellivora capensis,31.406818,-24.456738
Suricata suricatta,20.594101,-26.350242
Felis silvestris,20.820465,-26.10053
Crocuta crocuta,31.415639,-25.014404
Hyaena brunnea,28.236923,-23.753321
Crocuta crocuta,31.625435,-24.974082
Crocuta crocuta,31.83425,-24.394342
Crocuta crocuta,31.94183,-25.255604
Canis mesomelas,28.649769,-28.495614
Suricata suricatta,20.431824,-25.665666
Mellivora capensis,31.425877,-23.54054
Crocuta crocuta,31.930374,-25.115395
Canis mesomelas,27.147217,-25.234758
Mungos mungo,32.4169,-28.3778
Canis mesomelas,31.410862,-23.515316
Leptailurus serval,31.885186,-25.351008
Crocuta crocuta,31.607336,-24.992069
Canis mesomelas,31.422706,-23.920986
Suricata suricatta,20.577393,-25.799891
Hyaena brunnea,27.075918,-25.267068
Genetta maculata,31.407015,-24.456342
Crocuta crocuta,31.466398,-25.098316
Cynictis penicillata,20.40925,-34.177583
Crocuta crocuta,31.89537,-24.864011
Crocuta crocuta,31.665344,-24.312294
Mungos mungo,31.78367,-25.335265
Cynictis penicillata,30.100923,-27.283107
Mellivora capensis,28.236923,-23.753321
Crocuta crocuta,31.476973,-25.099945
Crocuta crocuta,31.880951,-25.034594
Mungos mungo,32.412612,-28.375951
Mungos mungo,32.670399,-27.533924
Crocuta crocuta,31.593776,-24.996256
Cynictis penicillata,30.018288,-27.275275
Cynictis penicillata,25.7443,-33.4444
Crocuta crocuta,31.491379,-25.105189
Mungos mungo,32.545138,-28.138303
Canis mesomelas,31.718702,-24.173714
Crocuta crocuta,31.788658,-24.433164
Crocuta crocuta,31.553991,-24.992717
Cynictis penicillata,25.777418,-33.467394
Crocuta crocuta,31.875345,-25.208494
Crocuta crocuta,31.595171,-24.995659
Caracal caracal,22.550874,-33.427816
Crocuta crocuta,31.150563,-22.753721
Cynictis penicillata,18.950965,-29.275029
Crocuta crocuta,31.416612,-25.103925
Canis mesomelas,25.768466,-33.443916
Crocuta crocuta,31.5755,-23.8415
Crocuta crocuta,31.5777,-24.573456
Felis silvestris,20.723677,-26.169562
Helogale parvula,31.447857,-25.427734
Crocuta crocuta,31.429039,-25.100824
Herpestes vitticollis,32.416392,-28.375871
Crocuta crocuta,31.863367,-24.447555
Crocuta crocuta,31.689207,-24.061614
Crocuta crocuta,31.397394,-24.540579
Canis mesomelas,29.220923,-22.191326
Otocyon megalotis,21.840981,-27.042845
Mungos mungo,32.4091,-28.3859
Cynictis penicillata,25.75058,-33.456081
Crocuta crocuta,31.45201,-23.589544
Canis mesomelas,20.001114,-25.766808
Canis mesomelas,31.907277,-27.606413
Canis mesomelas,25.746552,-33.445385
Cynictis penicillata,22.236,-33.6625
Canis mesomelas,20.119743,-25.760474
Helogale parvula,31.75095,-25.263021
Helogale parvula,31.442732,-25.413036
Cynictis penicillata,24.368784,-29.166235
Crocuta crocuta,31.203231,-25.150079
Helogale parvula,31.450918,-25.424148
Galerella sanguinea,31.779657,-24.393602
Canis mesomelas,31.713645,-24.002572
Canis mesomelas,31.440811,-23.964294
Mungos mungo,32.415,-28.3848
Galerella sanguinea,31.735839,-25.155892
Galerella sanguinea,30.142773,-27.339991
Canis mesomelas,31.752849,-24.401237
Mungos mungo,32.410369,-28.384134
Canis mesomelas,28.600813,-28.502213
Crocuta crocuta,31.209648,-23.936065
Canis mesomelas,31.809753,-24.402149
Suricata suricatta,30.125429,-27.294759
Canis mesomelas,20.205703,-25.934601
Aonyx capensis,20.393259,-34.447544
Canis mesomelas,26.824043,-33.086373
Crocuta crocuta,31.615534,-23.938181
Vulpes chama,18.973243,-29.319012
Crocuta crocuta,31.601739,-24.99994
Canis mesomelas,27.771508,-24.264689
Suricata suricatta,28.317678,-25.905056
Crocuta crocuta,31.506911,-24.990692
Felis silvestris,31.777629,-24.392494
Crocuta crocuta,31.801085,-25.054423
Mellivora capensis,31.489088,-23.489002
Mungos mungo,32.420139,-28.356587
Otocyon megalotis,20.471374,-25.804342
Canis mesomelas,28.925209,-24.731335
Galerella sanguinea,32.319885,-27.668955
Canis mesomelas,27.204037,-25.221404
Crocuta crocuta,31.589245,-25.046108
Crocuta crocuta,31.312923,-25.075726
Crocuta crocuta,31.775046,-24.392618
Canis mesomelas,30.999298,-24.127211
Canis mesomelas,31.780863,-24.39356
Canis mesomelas,31.804939,-24.412054
Crocuta crocuta,31.893108,-25.357511
Canis mesomelas,31.780863,-24.39356
Mungos mungo,32.410241,-28.375626
Cynictis penicillata,20.326225,-28.602279
Canis mesomelas,20.592756,-26.336576
Cynictis penicillata,25.805629,-33.566863
Canis mesomelas,31.729202,-24.390254
Helogale parvula,31.406479,-25.185059
Galerella sanguinea,31.784406,-24.394108
Vulpes chama,18.973243,-29.319012
Canis mesomelas,31.777647,-24.478939
Mungos mungo,32.407136,-28.385397
Cynictis penicillata,25.630202,-25.858846
Mungos mungo,32.556421,-28.120128
Cynictis penicillata,25.684914,-27.675218
Suricata suricatta,30.129089,-27.309102
Caracal caracal,18.019136,-33.150505
Canis mesomelas,27.056218,-25.319766
Suricata suricatta,30.119499,-27.285513
Crocuta crocuta,31.489432,-24.984056
Crocuta crocuta,31.536626,-23.976256
Proteles cristata,27.894988,-24.737906
Cynictis penicillata,30.110403,-27.260063
Cynictis penicillata,25.800585,-33.448826
Crocuta crocuta,31.485443,-25.000932
Cynictis penicillata,30.143733,-27.343116
Cynictis penicillata,21.25082,-28.464919
Cynictis penicillata,25.745201,-33.453979
Suricata suricatta,25.740896,-33.50379
Suricata suricatta,30.079123,-27.297553
Crocuta crocuta,31.553991,-24.992717
Canis mesomelas,25.82101,-33.483751
Crocuta crocuta,31.809813,-24.401874
Crocuta crocuta,31.3649,-23.6614
Canis mesomelas,27.054445,-25.345553
Helogale parvula,31.792371,-25.190921
Crocuta crocuta,31.853313,-25.279471
Galerella pulverulenta,21.503048,-34.166411
Crocuta crocuta,31.647272,-25.141413
Crocuta crocuta,31.784801,-24.466573
Crocuta crocuta,31.57682,-24.990166
Canis mesomelas,20.700574,-26.363471
Crocuta crocuta,31.518443,-24.992997
Crocuta crocuta,31.4146,-25.1091
Cynictis penicillata,20.399582,-34.454153
Cynictis penicillata,20.59634,-25.422017
Galerella sanguinea,27.125717,-25.208895
Felis silvestris,31.422706,-23.920986
Cynictis penicillata,25.827055,-33.513955
Cynictis penicillata,25.797988,-33.696138
Proteles cristata,26.254578,-33.457797
Cynictis penicillata,25.796955,-33.446178
Cynictis penicillata,20.612462,-26.474179
Galerella pulverulenta,25.806659,-33.599755
Suricata suricatta,30.108268,-27.313834
Genetta genetta,22.476299,-28.543764
Galerella sanguinea,31.794949,-24.661486
Canis mesomelas,20.44281,-25.925319
Crocuta crocuta,31.765875,-24.36854
Canis mesomelas,25.792417,-33.378704
Crocuta crocuta,31.209333,-25.160529
Mungos mungo,28.359723,-23.765941
Cynictis penicillata,20.423907,-34.452556
Vulpes chama,20.69644,-26.34023
Cynictis penicillata,20.019118,-25.787113
Canis mesomelas,22.541714,-32.310059
