Species,Lon,Lat
Artibeus lituratus,-105.277833,21.541833
Artibeus lituratus,-105.277833,21.541833
Artibeus lituratus,-105.277833,21.541833
Artibeus lituratus,-105.2865,21.536667
Artibeus lituratus,-105.2865,21.536667
Artibeus lituratus,-105.2435,21.5835
Artibeus lituratus,-105.2435,21.5835
Artibeus lituratus,-105.2865,21.536667
Artibeus lituratus,-105.2865,21.536667
Artibeus lituratus,-105.2865,21.536667
Artibeus lituratus,-74.737872,5.343025
Artibeus lituratus,-76.102917,8.509972
Artibeus lituratus,-105.082778,19.539167
Artibeus lituratus,-97.816083,19.78933
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-75.462822,-0.067436
Artibeus lituratus,-94.577972,16.368111
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-76.609444,3.390556
Artibeus lituratus,-94.995303,16.654892
Artibeus lituratus,-94.995303,16.654892
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-40.147431,-19.055722
Artibeus lituratus,-77.356667,3.906667
Artibeus lituratus,-92.536917,15.232833
Artibeus lituratus,-102.510056,18.264
Artibeus lituratus,-102.510056,18.264
Artibeus lituratus,-102.510056,18.264
Artibeus lituratus,-96.86922,19.8175
Artibeus lituratus,-94.3598,18.10983
Artibeus lituratus,-77.60075,-0.67593
Artibeus lituratus,-77.59984,-0.687
Artibeus lituratus,-77.60075,-0.67593
Artibeus lituratus,-103.621722,19.639111
Artibeus lituratus,-95.012428,16.660603
Artibeus lituratus,-95.012428,16.660603
Artibeus lituratus,-95.012428,16.660603
Artibeus lituratus,-95.012428,16.660603
Artibeus lituratus,-94.995303,16.654892
Artibeus lituratus,-99.54728,21.85558
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-76.39662,-0.6776
Artibeus lituratus,-76.39908,-0.67086
Artibeus lituratus,-76.39655,-0.67522
Artibeus lituratus,-76.39801,-0.67364
Artibeus lituratus,-76.39901,-0.6704
Artibeus lituratus,-76.39655,-0.67666
Artibeus lituratus,-76.39647,-0.67686
Artibeus lituratus,-76.39658,-0.674
Artibeus lituratus,-76.39658,-0.674
Artibeus lituratus,-76.39817,-0.67346
Artibeus lituratus,-92.536917,15.232833
Artibeus lituratus,-45.841667,-23.138889
Artibeus lituratus,-94.3598,18.10983
Artibeus lituratus,-101.439,17.54528
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.247778,14.89546
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-92.271699,14.903885
Artibeus lituratus,-92.263699,14.874436
Artibeus lituratus,-75.548028,4.021444
Artibeus lituratus,-92.159444,15.004194
Artibeus lituratus,-75.72561,5.041475
Artibeus lituratus,-75.72561,5.041475
Artibeus lituratus,-75.72561,5.041475
Artibeus lituratus,-94.3569,18.1074
Artibeus lituratus,-94.3569,18.1074
Artibeus lituratus,-94.3569,18.1074
Artibeus lituratus,-94.3569,18.1074
Artibeus lituratus,-94.3569,18.1074
Artibeus lituratus,-92.300178,15.125875
Artibeus lituratus,-92.301486,15.126442
Artibeus lituratus,-92.296905,15.124817
Artibeus lituratus,-76.102917,8.509972
Artibeus lituratus,-76.102917,8.509972
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-103.621722,19.639111
Artibeus lituratus,-103.621722,19.639111
Artibeus lituratus,-72.693333,11.17
Artibeus lituratus,-99.274916,18.489152
Artibeus lituratus,-99.274916,18.489152
Artibeus lituratus,-98.751913,18.815019
Artibeus lituratus,-99.274916,18.489152
Artibeus lituratus,-99.354487,18.776587
Artibeus lituratus,-90.885722,16.157222
Artibeus lituratus,-75.52875,8.183667
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-73.219722,11.325
Artibeus lituratus,-73.219722,11.325
Artibeus lituratus,-98.790338,18.524909
Artibeus lituratus,-98.790338,18.524909
Artibeus lituratus,-98.790338,18.524909
Artibeus lituratus,-98.790338,18.524909
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.51658,5.10357
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.55362,5.12558
Artibeus lituratus,-54.51658,5.10357
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.55362,5.12558
Artibeus lituratus,-54.51658,5.10357
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.51658,5.10357
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.51658,5.10357
Artibeus lituratus,-54.57294,5.10522
Artibeus lituratus,-54.55362,5.12558
Artibeus lituratus,-94.633408,16.247456
Artibeus lituratus,-94.633408,16.247456
Artibeus lituratus,-76.102917,8.509972
Artibeus lituratus,-76.102917,8.509972
Artibeus lituratus,-76.319,8.742444
Artibeus lituratus,-77.01705,5.6046
Artibeus lituratus,-77.25397,5.69036
Artibeus lituratus,-77.25397,5.69036
Artibeus lituratus,-99.46139,21.93622
Artibeus lituratus,-73.3625,11.261389
Artibeus lituratus,-74.9075,5.003611
Artibeus lituratus,-99.52567,21.79169
Artibeus lituratus,-41.044306,-20.493611
Artibeus lituratus,-41.060833,-20.505806
Artibeus lituratus,-94.576111,16.360833
Artibeus lituratus,-41.081111,-21.031944
Artibeus lituratus,-40.233056,-20.176389
Artibeus lituratus,-40.233056,-20.176389
Artibeus lituratus,-40.233056,-20.176389
Artibeus lituratus,-92.501092,16.390517
Artibeus lituratus,-87.462361,20.245583
Artibeus lituratus,-93.157683,16.417594
Artibeus lituratus,-92.501092,16.390517
Artibeus lituratus,-102.083333,19.049969
Artibeus lituratus,-93.30868,16.939559
Artibeus lituratus,-93.30868,16.939559
Artibeus lituratus,-93.30559,16.935074
Artibeus lituratus,-88.6527,17.6797
Artibeus lituratus,-92.03825,17.488264
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-97.254097,15.9338
Artibeus lituratus,-96.431111,19.770278
Artibeus lituratus,-97.254097,15.9338
Artibeus lituratus,-97.254097,15.9338
Artibeus lituratus,-96.431111,19.770278
Artibeus lituratus,-46.331944,-23.888056
Artibeus lituratus,-92.054447,17.48591
Artibeus lituratus,-92.054447,17.48591
Artibeus lituratus,-92.054447,17.48591
Artibeus lituratus,-92.054447,17.48591
Artibeus lituratus,-92.054447,17.48591
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-76.57,5.667778
Artibeus lituratus,-88.624368,15.673458
Artibeus lituratus,-97.355,16.20306
Artibeus lituratus,-97.355,16.20306
Artibeus lituratus,-97.355,16.20306
Artibeus lituratus,-97.355,16.20306
Artibeus lituratus,-91.324583,17.763339
Artibeus lituratus,-91.324583,17.763339
Artibeus lituratus,-91.324583,17.763339
Artibeus lituratus,-76.627778,5.720278
Artibeus lituratus,-76.627778,5.720278
Artibeus lituratus,-74.134917,6.71725
Artibeus lituratus,-74.975556,4.244722
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-74.975579,4.252898
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.308167,18.452683
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.308167,18.452683
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.892278,18.364556
Artibeus lituratus,-89.308167,18.452683
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-76.627778,5.720278
Artibeus lituratus,-88.86458,15.78627
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-40.539444,-19.965
Artibeus lituratus,-40.539444,-19.965
Artibeus lituratus,-40.539444,-19.965
Artibeus lituratus,-40.539444,-19.965
Artibeus lituratus,-40.539444,-19.965
Artibeus lituratus,-56.60715,2.28905
Artibeus lituratus,-56.60715,2.28905
Artibeus lituratus,-56.60715,2.28905
Artibeus lituratus,-56.78783,2.17526
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-89.417892,18.592419
Artibeus lituratus,-76.637222,5.603333
Artibeus lituratus,-56.61,2.29
Artibeus lituratus,-56.79,2.18
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-90.30436,13.84435
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-89.88585,17.17241
Artibeus lituratus,-90.30436,13.84435
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-89.419217,18.594562
Artibeus lituratus,-56.69832,2.36256
Artibeus lituratus,-56.69832,2.36256
Artibeus lituratus,-56.69832,2.36256
Artibeus lituratus,-104.7587606,23.0834769
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7587606,23.0834769
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.7548265,23.0759932
Artibeus lituratus,-104.75825,23.082733
Artibeus lituratus,-104.75825,23.082733
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-104.754317,23.07525
Artibeus lituratus,-71.138246,6.109425
Artibeus lituratus,-40.147431,-19.055722
Artibeus lituratus,-105.2375109,22.646096
Artibeus lituratus,-88.268603,18.543278
Artibeus lituratus,-77.30495,5.04611
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.237,22.645333
Artibeus lituratus,-105.264167,22.653333
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-105.370333,22.471167
Artibeus lituratus,-40.072222,-19.430833
Artibeus lituratus,-74.863056,5.281639
Artibeus lituratus,-40.601889,-20.092417
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5031,-25.1936
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.5031,-25.1936
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.5824,-25.3636
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.5059,-25.2068
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.369,-24.3761
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.2997,-24.0545
Artibeus lituratus,-54.36897,-24.37614
Artibeus lituratus,-75.4,8.545556
Artibeus lituratus,-75.4,8.545556
Artibeus lituratus,-40.147431,-19.055722
Artibeus lituratus,-40.165056,-18.362889
Artibeus lituratus,-40.165056,-18.362889
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.7562,-26.2926
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7562,-26.2926
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7562,-26.2926
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.8091,-26.2681
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.7562,-26.2926
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-55.3468,-23.9967
Artibeus lituratus,-55.7854,-26.5283
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.5137,-24.1266
Artibeus lituratus,-55.4845,-24.1236
Artibeus lituratus,-90.170261,18.634694
